Broker Title,Type,Price,Bedrooms,Bathrooms,Square Feet,Address,State,Administrative Area Level 2,Locality,Sub-Locality,Latitude,Longitude
Brokered by O Kane Realty,Co-op for sale,299000,1,1,700,33-15 81st St Unit 4D,"Jackson Heights, NY 11372",New York,Queens County,Queens,40.7547282,-73.8859706
Brokered by Corcoran Park Slope,Co-op for sale,249000,2,1,830,2547 W 2nd St Apt 2J,"Brooklyn, NY 11223",New York,Kings County,Brooklyn,40.5871568,-73.9709274
Brokered by KELLER WILLIAMS REALTY LANDMARK II,Co-op for sale,275000,1,1,694,85-15 Main St Unit 12N,"Briarwood, NY 11435",New York,Queens County,Queens,40.7102499,-73.81917
Brokered by Corcoran East Side,Co-op for sale,1999000,3,3,1950,1192 Park Ave # 5D,"New York, NY 10128",New York,New York County,New York,40.7851745,-73.9538945
Brokered by Sotheby's International Realty - East Side Manhattan Brokerage,Co-op for sale,1999000,2,2,2184,969 Park Ave # 12F,"New York, NY 10028",New York,New York County,New York,40.7776874,-73.9585526
Brokered by COMPASS,Co-op for sale,749000,2,1,1000,402 E 74th St Apt 4B,"Manhattan, NY 10021",New York,New York County,New York,40.7686208,-73.9544906
Brokered by Lions Guard Brokerage LLC,Co-op for sale,399000,1,1,2184,110-50 71 Rd Unit 3L,"Forest Hills, NY 11375",New York,Queens County,Queens,40.721991,-73.8393784
Brokered by Hauseit LLC - Hauseit LLC,Co-op for sale,2465000,2,2,1400,311 W 83rd St Apt 5A,"New York, NY 10024",New York,New York County,New York,40.7873301,-73.9797201
Brokered by COMPASS,Co-op for sale,1200000,2,2,2184,64 E 94th St Apt 4E,"Manhattan, NY 10128",New York,New York County,New York,40.7854218,-73.9544887
Brokered by Corcoran SoHo,Co-op for sale,439000,3,1,475,54 E 8th St Apt 3L,"New York, NY 10003",New York,New York County,New York,40.7308814,-73.9937801
Brokered by Habitat Realty Of New York Inc,Co-op for sale,290000,1,1,2184,150-29 70 Rd Unit 30A,"Flushing, NY 11378",New York,Queens County,Queens,40.7298599,-73.81851
Brokered by Brown Harris Stevens Forest Hills LLC,Co-op for sale,1139000,3,2,1800,110-11 Queens Blvd Unit 15B,"Queens, NY 11375",New York,Queens County,Queens,40.7201292,-73.8398387
Brokered by COMPASS,Co-op for sale,125000,1,1,728,2191 Bolton St Apt 5D,"Bronx, NY 10462",New York,Bronx County,The Bronx,40.8560699,-73.8688751
Brokered by COMPASS,Co-op for sale,635000,1,1,2184,305 W 86th St Unit 3C,"Manhattan, NY 10024",New York,New York County,New York,40.78932,-73.9782509
Brokered by KELLER WILLIAMS REALTY EMPIRE,Co-op for sale,545000,1,1,1050,9411 Shore Rd Apt 4K,"Brooklyn, NY 11209",New York,Kings County,Brooklyn,40.617623,-74.038637
Brokered by Daniel Gale Sotheby's International Realty,Co-op for sale,538000,2,2,1200,102-40 67 Dr Unit 1D,"Forest Hills, NY 11375",Queens County,Queens,Flushing,40.7264025,-73.8502225
Brokered by Douglas Elliman  -111 Fifth Ave,Co-op for sale,1500000,2,2,1600,33 W 67th St Unit 4RW,"New York, NY 10023",New York,New York County,New York,40.7739157,-73.9799267
Brokered by Corcoran Chelsea/Flatiron,Co-op for sale,360000,3,1,2184,317 W 54th St Apt 2E,"New York, NY 10019",New York,New York County,New York,40.7654118,-73.9852527
Brokered by Gotham Properties R E Llc,Co-op for sale,200000,1,1,700,1200 E 53rd St Apt 7V,"Brooklyn, NY 11234",New York,Kings County,Brooklyn,40.6297036,-73.9255951
Brokered by Corcoran Brooklyn Heights,Co-op for sale,699000,2,2,1400,70 Lenox Rd Apt D2,"Brooklyn, NY 11226",New York,Kings County,Brooklyn,40.6535119,-73.9571389
"Brokered by Charles Rutenberg Realty, Inc.",Co-op for sale,559000,3,2,1200,5700 Arlington Ave Unit 2MN,"Bronx, NY 10471",New York,Bronx County,The Bronx,40.9069228,-73.9062512
Brokered by Corcoran East Side,Co-op for sale,614000,1,1,2184,609 Columbus Ave Apt 14K,"New York, NY 10024",New York,New York County,New York,40.7887084,-73.9700091
Brokered by Bright Horizons Realty Inc,Co-op for sale,269000,1,1,700,1625 Emmons Ave Apt 1A,"Brooklyn, NY 11235",New York,Kings County,Brooklyn,40.5836263,-73.9518978
Brokered by Keller Williams Realty Liberty,Co-op for sale,220000,1,1,792,85-10 151 Ave Unit 2H,"Howard Beach, NY 11414",New York,Queens County,Queens,40.6680599,-73.8497
Brokered by Affordable Realty Corp,Co-op for sale,189000,1,1,2184,89-15 Parson Blvd Unit 1B,"Jamaica, NY 11432",New York,Queens County,Queens,40.7055595,-73.8012395
Brokered by Brown Harris Stevens- 3531 Johnson Avenue,Co-op for sale,250000,1,1,800,6300 Riverdale Ave Apt 6C,"Bronx, NY 10471",10471,United States,New York,40.9127295,-73.9022248
Brokered by eXp Realty BKNY,Co-op for sale,495000,2,1,900,275 Webster Ave Apt 1B,"Brooklyn, NY 11230",New York,Kings County,Brooklyn,40.6329634,-73.9709274
Brokered by Coldwell Banker American Homes,Co-op for sale,165000,1,1,2184,1141 McBride St Apt 4A,"Far Rockaway, NY 11691",New York,Queens County,Queens,40.6053247,-73.7581283
Brokered by Magic Of Great Neck Realty Inc,Co-op for sale,449000,1,2,1074,27110 Grand Central Pkwy Apt 6A,"Floral Park, NY 11005",New York,Queens County,Queens,40.7564761,-73.7212008
Brokered by Weichert Properties,Co-op for sale,325000,1,1,775,145 72nd St Apt D14,"Brooklyn, NY 11209",New York,Kings County,Brooklyn,40.6347771,-74.0316533
Brokered by Keller Williams Rlty Landmark,Co-op for sale,309000,1,1,2184,67-50 Thornton Pl Unit 6B,"Forest Hills, NY 11375",United States,New York,Queens County,40.7202709,-73.857096
"Brokered by Century 21 Amiable Realty Group II, Inc.",Co-op for sale,179000,1,1,2184,151-25 88th St Unit 3G,"Howard Beach, NY 11414",New York,Queens County,Queens,40.667401,-73.8470063
Brokered by KORR REALTY,Co-op for sale,249000,2,1,1000,2450 Haring St Apt 1F,"Brooklyn, NY 11235",New York,Kings County,Brooklyn,40.5926138,-73.9396101
Brokered by Weichert Properties,Co-op for sale,325000,1,1,775,145 72nd St Apt D14,"Brooklyn, NY 11209",New York,Kings County,Brooklyn,40.6347771,-74.0316533
Brokered by Douglas Elliman - 575 Madison Ave,Co-op for sale,1995000,2,2,1700,10 W 66th St Apt 30D,"New York, NY 10023",New York,New York County,New York,40.7724058,-73.9797157
Brokered by Hauseit LLC - Hauseit LLC,Co-op for sale,750000,1,1,750,170 W 81st St Apt 5B,"New York, NY 10024",New York,New York County,New York,40.7840294,-73.9767127
Brokered by Laffey Real Estate,Co-op for sale,395000,2,1,2184,102-30 66th Rd Unit 20B,"Forest Hills, NY 11375",New York,Queens County,Queens,40.7284716,-73.8505211
Brokered by COMPASS,Co-op for sale,3950000,3,2,2184,180 Riverside Dr Apt 6F,"Manhattan, NY 10024",New York,New York County,New York,40.7920875,-73.9773027
Brokered by Douglas Elliman - 140 Franklin,Co-op for sale,285000,1,1,2184,5800 Arlington Ave Apt 20D,"Bronx, NY 10471",New York,Bronx County,The Bronx,40.9073699,-73.9065578
Brokered by East Coast REALTORS Inc,Co-op for sale,458000,2,2,2184,142-15 Franklin Ave Unit 5L,"Flushing, NY 11355",New York,Queens County,Queens,40.7566557,-73.8232967
Brokered by Voro Llc,Co-op for sale,438000,2,1,2184,83-30 Vietor Ave Unit 721,"Elmhurst, NY 11373",New York,Queens County,Queens,40.743059,-73.880983
Brokered by Winzone Realty Inc,Co-op for sale,289000,1,1,2184,21-37 33rd St Unit 1E,"Astoria, NY 11105",New York,Queens County,Queens,40.776279,-73.9082925
Brokered by Brown Harris Stevens - 445 Park Avenue,Co-op for sale,2500000,3,4,2184,333 E 57th St Apt 12A,"Manhattan, NY 10022",New York,New York County,New York,40.75896,-73.9637319
"Brokered by Nest Seekers International, Tribeca",Co-op for sale,2595000,3,4,2184,39 Gramercy Park N Apt 3C,"New York, NY 10010",New York,New York County,New York,40.737769,-73.9843803
Brokered by Peter Ashe Real Estate- Peter Ashe Real Estate,Co-op for sale,8250000,2,3,3000,128 Central Park S Unit 10A,"New York, NY 10019",New York,New York County,New York,40.7660187,-73.9775473
Brokered by Sotheby's International Realty - Downtown Manhattan,Co-op for sale,625000,1,1,2184,64 E 94th St Apt 1G,"New York, NY 10128",New York,New York County,New York,40.7854218,-73.9544887
Brokered by Sotheby's International Realty - East Side Manhattan Brokerage,Co-op for sale,4500000,2,2,2184,870 Fifth Ave Apt 4D,"New York, NY 10065",New York,New York County,New York,40.7699404,-73.9686033
Brokered by KELLER WILLIAMS REALTY LANDMARK II,Co-op for sale,375000,1,1,2184,144 Beach 121st St Apt 1A,"Rockaway Park, NY 11694",New York,Queens County,Queens,40.5770108,-73.8403983
Brokered by Halvatzis Realty Inc,Co-op for sale,339000,1,1,2184,2158 35th St Apt 1C,"Astoria, NY 11105",New York,Queens County,Queens,40.7755886,-73.9082717
Brokered by eXp Realty BKNY,Co-op for sale,329000,2,1,950,2400 E 3rd St Apt 715,"Brooklyn, NY 11223",New York,Kings County,Brooklyn,40.5911414,-73.9676771
Brokered by COMPASS,Co-op for sale,279000,2,1,2184,226-09 88 Ave Unit Upper,"Queens Village, NY 11427",United States,New York,Queens County,40.7308084,-73.7400835
Brokered by Corcoran East Side,Co-op for sale,2495000,3,3,2500,530 E 86th St # 7A,"New York, NY 10028",New York,New York County,New York,40.7751383,-73.9457867
Brokered by Keller Williams Rlty Landmark,Co-op for sale,595000,2,2,1075,37-30 83rd St Unit 3J,"Jackson Heights, NY 11372",New York,Queens County,Queens,40.7487647,-73.8834851
Brokered by Douglas Elliman - 575 Madison Ave,Co-op for sale,550000,1,1,2184,225 E 74th St Apt 5M,"New York, NY 10021",New York,New York County,New York,40.7706605,-73.9580748
Brokered by Papp Realty,Co-op for sale,639000,3,1,1100,5142 30th Ave Apt 4J,"Woodside, NY 11377",New York,Queens County,Queens,40.7586944,-73.9049161
Brokered by COMPASS,Co-op for sale,1099500,2,1,2184,129 Barrow St Apt 2A,"Manhattan, NY 10014",New York,New York County,New York,40.731826,-74.0091497
Brokered by Brown Harris Stevens,Co-op for sale,2495000,2,2,2184,45 Fifth Ave Unit 2AB,"Manhattan, NY 10003",New York,New York County,New York,40.734217,-73.9946151
Brokered by EXIT REALTY PRIME,Co-op for sale,339999,1,1,825,78-06 46th Ave Unit 4G,"Elmhurst, NY 11373",New York,Queens County,Queens,40.7402133,-73.8868828
Brokered by Corcoran Westside Columbus,Co-op for sale,220000,1,1,900,3000 Valentine Ave Apt 5F,"Bronx, NY 10458",New York,Bronx County,The Bronx,40.8724137,-73.8852231
Brokered by Corcoran SoHo,Co-op for sale,445000,3,1,550,230 E 79th St Apt 19C,"New York, NY 10075",New York,New York County,New York,40.7735465,-73.9561566
Brokered by Daniel Gale Sotheby's International Realty,Co-op for sale,299000,1,1,700,32-20 91st St Unit 310,"East Elmhurst, NY 11369",New York,Queens County,Queens,40.7585599,-73.87738
"Brokered by Foxworth Realty, Inc.",Co-op for sale,299900,1,1,2184,3017 Riverdale Ave Apt 2J,"Bronx, NY 10463",New York,Bronx County,The Bronx,40.880985,-73.9102329
Brokered by Astor Brokerage Ltd,Co-op for sale,222888,2,1,2184,144-60 Gravett Rd Unit 3C,"Flushing, NY 11367",New York,Queens County,Queens,40.7352139,-73.8226982
Brokered by Brown Harris Stevens,Co-op for sale,1995000,3,3,1800,418 E 59th St Apt 31B,"Manhattan, NY 10022",New York,New York County,New York,40.7590132,-73.9612618
Brokered by Ycl Real Estate Consulting,Co-op for sale,217000,1,1,700,123-25 82 Ave Unit 5R,"Kew Gardens, NY 11415",New York,Queens County,Queens,40.7126884,-73.8282495
Brokered by Douglas Elliman  -111 Fifth Ave,Co-op for sale,7450000,3,2,5500,38 W 26th St Ph 12,"New York, NY 10010",New York,New York County,New York,40.7439988,-73.9898542
Brokered by KEYNDOOR LLC,Co-op for sale,295000,1,1,2184,97-40 62nd Dr Unit 8F,"Rego Park, NY 11374",United States,New York,Queens County,40.7325379,-73.8601516
Brokered by KELLER WILLIAMS REALTY LANDMARK II,Co-op for sale,450000,1,1,1115,111-20 73rd Ave Unit 6H,"Forest Hills, NY 11375",New York,Queens County,Queens,40.7193296,-73.8380044
Brokered by Corcoran West Side,Co-op for sale,995000,1,1,2184,230 Central Park W Apt 3K,"New York, NY 10024",New York,New York County,New York,40.7836703,-73.9709274
Brokered by Keller Williams Realty NYC Grp,Co-op for sale,235000,1,1,660,3125 Tibbett Ave Apt 8C,"Bronx, NY 10463",New York,Bronx County,The Bronx,40.881546,-73.908104
Brokered by Avenue & Street Realty Inc,Co-op for sale,268000,1,1,750,13839 Jewel Ave Apt 3A,"Flushing, NY 11367",New York,Queens County,Queens,40.7295527,-73.8272075
Brokered by Sotheby's International Realty - Downtown Manhattan,Co-op for sale,990000,2,2,2184,325 E 41st St Apt 601,"New York, NY 10017",New York,New York County,New York,40.7490288,-73.9719957
Brokered by Brown Harris Stevens- 3531 Johnson Avenue,Co-op for sale,600000,2,2,2184,3333 Henry Hudson Pkwy Apt 20N,"Bronx, NY 10463",New York,Bronx County,The Bronx,40.8855625,-73.9143965
Brokered by Elegran LLC,Co-op for sale,745000,3,2,2184,2500 Johnson Ave Apt 14H,"Bronx, NY 10463",New York,Bronx County,The Bronx,40.876794,-73.9177034
Brokered by Nardoni Realty Inc.,Co-op for sale,799000,1,1,950,201 E 28th St Unit 7K,"New York, NY 10016",New York,New York County,New York,40.7419819,-73.980516
Brokered by Keller Williams NYC,Co-op for sale,299000,1,1,2184,63-89 Saunders St Unit 6K,"Rego Park, NY 11374",Queens County,Queens,Flushing,40.7291666,-73.8619839
Brokered by Julia B. Fee Sotheby's International Realty,Co-op for sale,165000,1,1,750,5615 Netherland Ave Apt 4E,"Bronx, NY 10471",New York,Bronx County,The Bronx,40.904655,-73.9066105
Brokered by Corcoran West Side,Co-op for sale,765000,1,2,1000,17 W 54th St Apt 10F,"New York, NY 10019",New York,New York County,New York,40.7617971,-73.9766275
Brokered by COMPASS,Co-op for sale,560000,1,1,2184,320 E 42nd St Apt 3012,"Manhattan, NY 10017",New York,New York County,New York,40.7494678,-73.9717468
Brokered by Tudor Realty Services Corp. - Tudor Realty Services Corp.,Co-op for sale,269500,2,1,2184,2080-2090 Barnes Ave Unit 5B,"Bronx, NY 10462",New York,Bronx County,The Bronx,40.8531021,-73.8636237
Brokered by Brown Harris Stevens - 445 Park Avenue,Co-op for sale,3275000,3,3,2184,8 E 83rd St Units 11 & 12D,"Manhattan, NY 10028",New York,New York County,New York,40.779101,-73.961095
Brokered by Douglas Elliman - 575 Madison Ave,Co-op for sale,3795000,3,3,2184,31 E 72nd St Apt 3B,"New York, NY 10021",New York,New York County,New York,40.7719215,-73.9650839
Brokered by Sotheby's International Realty - Downtown Manhattan,Co-op for sale,4150000,5,4,2184,170 W 76th St # 302/402,"New York, NY 10023",United States,New York,New York County,40.7807845,-73.979261
Brokered by Winzone Realty Inc,Co-op for sale,285000,1,1,2184,98-120 Queens Blvd Unit 2H,"Rego Park, NY 11374",New York,Queens County,Queens,40.726843,-73.85458
Brokered by J Coco Realty Llc,Co-op for sale,345000,2,1,2184,6610 Thornton Pl Apt 3B,"Rego Park, NY 11374",New York,Queens County,Queens,40.7233159,-73.858254
Brokered by Sotheby's International Realty - Downtown Manhattan,Co-op for sale,4150000,5,4,2184,170 W 76th St # 302/402,"New York, NY 10023",United States,New York,New York County,40.7807845,-73.979261
Brokered by J Coco Realty Llc,Co-op for sale,345000,2,1,2184,6610 Thornton Pl Apt 3B,"Rego Park, NY 11374",New York,Queens County,Queens,40.7233159,-73.858254
Brokered by EXP Realty - HAUPPAUGE,Co-op for sale,365000,2,1,2184,225-08 Hillside Ave Unit Duplex,"Queens Village, NY 11427",United States,New York,Queens County,40.7316971,-73.7409842
Brokered by REAL NEW YORK - Lower East Side,Co-op for sale,500000,1,1,2184,346 W 56th St Apt 1A,"New York, NY 10019",New York,New York County,New York,40.7667403,-73.9855052
Brokered by Tapestry Real Estate of Queens,Co-op for sale,270000,2,1,700,21-05 33 St Unit 5F,"Astoria, NY 11101",New York,Queens County,Queens,40.7769221,-73.9073482
Brokered by Sotheby's International Realty - East Side Manhattan Brokerage,Co-op for sale,15000000,6,8,2184,895 Park Ave # 6 & 7A,"New York, NY 10075",New York,New York County,New York,40.7753111,-73.9603272
Brokered by Douglas Elliman - 1995 Broadway,Co-op for sale,3585000,3,3,2237,344 W 72nd St Apt 609,"New York, NY 10023",New York,New York County,New York,40.7803967,-73.9864464
Brokered by Re/Max In The City,Co-op for sale,469900,3,2,1200,2711 Henry Hudson Pkwy Apt 3C,"Bronx, NY 10463",New York,Bronx County,The Bronx,40.8819273,-73.9172822
Brokered by Corcoran Chelsea/Flatiron,Co-op for sale,1995000,2,2,2184,8 E 83rd St # 8G,"New York, NY 10028",New York,New York County,New York,40.7793278,-73.9615999
Brokered by Pantiga Group Inc.,Co-op for sale,159999,1,1,650,1372 Shakespeare Ave Apt 4C,"Bronx, NY 10452",New York,Bronx County,The Bronx,40.8412247,-73.9216103
Brokered by Corcoran SoHo,Co-op for sale,749000,1,1,2184,170 E 92nd St # 4CD,"New York, NY 10128",New York,New York County,New York,40.782693,-73.9517106
Brokered by Corcoran East Side,Co-op for sale,32000000,4,6,2184,944 Fifth Ave # 3FL,"New York, NY 10021",United States,New York,New York County,40.7745478,-73.9651644
Brokered by Re/Max In The City,Co-op for sale,469900,3,2,1200,2711 Henry Hudson Pkwy Apt 3C,"Bronx, NY 10463",New York,Bronx County,The Bronx,40.8819273,-73.9172822
Brokered by Corcoran Chelsea/Flatiron,Co-op for sale,1995000,2,2,2184,8 E 83rd St # 8G,"New York, NY 10028",New York,New York County,New York,40.7793278,-73.9615999
Brokered by Douglas Elliman - 575 Madison Ave,Co-op for sale,3250000,3,3,2610,563 Park Ave Apt 10E,"New York, NY 10065",New York,New York County,New York,40.7647756,-73.9679827
Brokered by Goldstone N Y Realty Llc,Co-op for sale,338000,2,1,2184,150-20 72 Rd Unit 6A,"Flushing, NY 11367",New York,Queens County,Queens,40.7272797,-73.8163427
Brokered by The Agency,Co-op for sale,1575000,2,2,1157,165 W End Ave Apt 7K,"New York, NY 10023",New York,New York County,New York,40.777244,-73.9868738
Brokered by Ben Bay Rlty Of Marine Pk Llc,Co-op for sale,259000,1,1,570,160 72nd St Apt 791,"Brooklyn, NY 11209",New York,Kings County,Brooklyn,40.6343667,-74.0311335
Brokered by Douglas Elliman  -111 Fifth Ave,Co-op for sale,975000,2,1,2184,300 Riverside Dr Apt 8H,"New York, NY 10025",New York,New York County,New York,40.7997797,-73.9713866
Brokered by Coldwell Banker Warburg,Co-op for sale,950000,2,1,775,36 W 35th St Ph F,"New York, NY 10001",United States,New York,New York County,40.7497074,-73.9859244
Brokered by Beaudoin Realty Group Inc,Co-op for sale,639000,3,1,1050,37-33 84 St Unit 31,"Jackson Heights, NY 11372",New York,Queens County,Queens,40.749516,-73.8822296
Brokered by E Realty International Corp,Co-op for sale,289000,1,1,2184,97-40 62nd Dr Unit 11C,"Rego Park, NY 11374",New York,Queens County,Queens,40.7325379,-73.8601516
Brokered by Douglas Elliman - 140 Franklin,Co-op for sale,600000,1,1,750,210 W 103rd St Apt 5F,"New York, NY 10025",New York,New York County,New York,40.7986646,-73.9678976
